sep=,
"Time","dt_sound_level_dB"
2022-03-16 18:59:00,58
2022-03-16 19:10:00,59
2022-03-16 19:11:00,56
2022-03-16 19:12:00,55
2022-03-16 19:13:00,58
2022-03-16 19:14:00,58
2022-03-16 19:15:00,60
2022-03-16 19:16:00,59
2022-03-16 19:17:00,55
2022-03-16 19:18:00,61
2022-03-16 19:19:00,58
2022-03-16 19:31:00,63
2022-03-16 19:32:00,58
2022-03-16 19:33:00,55
2022-03-16 19:34:00,57
2022-03-16 19:35:00,52
2022-03-16 19:36:00,61
2022-03-16 19:37:00,59
2022-03-16 19:38:00,58
2022-03-16 19:39:00,59
2022-03-16 19:40:00,54
2022-03-16 19:41:00,59
2022-03-16 19:42:00,59
2022-03-16 19:43:00,58
2022-03-16 19:44:00,60
2022-03-16 19:45:00,58
2022-03-16 19:46:00,58
2022-03-16 19:47:00,57
2022-03-16 19:48:00,55
2022-03-16 19:49:00,57
2022-03-16 20:20:00,57
2022-03-16 20:21:00,58
2022-03-16 20:23:00,57
2022-03-16 20:24:00,57
2022-03-16 20:25:00,57
2022-03-16 20:26:00,59
2022-03-16 20:27:00,54
2022-03-16 20:28:00,54
2022-03-16 20:29:00,55
2022-03-16 20:30:00,59
2022-03-16 20:32:00,56
2022-03-16 20:33:00,55
2022-03-16 20:34:00,55
2022-03-16 20:35:00,57
2022-03-16 20:36:00,57
2022-03-16 20:37:00,54
2022-03-16 20:38:00,59
2022-03-16 20:39:00,58
2022-03-16 20:40:00,58
2022-03-16 20:41:00,57
2022-03-16 20:42:00,57
2022-03-16 20:43:00,56
2022-03-16 20:44:00,55
2022-03-16 20:45:00,57
2022-03-16 20:46:00,55
2022-03-16 20:47:00,54
2022-03-16 20:48:00,56
2022-03-16 20:49:00,56
2022-03-16 20:50:00,58
2022-03-16 20:51:00,54
2022-03-16 20:52:00,57
2022-03-16 20:53:00,54
2022-03-16 20:54:00,55
2022-03-16 20:55:00,55
2022-03-16 20:56:00,56
2022-03-16 20:57:00,58
2022-03-16 20:58:00,56
2022-03-16 20:59:00,57
2022-03-16 21:00:00,57
2022-03-16 21:16:00,53
2022-03-16 21:18:00,54
2022-03-16 21:19:00,59
2022-03-16 21:20:00,55
2022-03-16 21:21:00,56
2022-03-16 21:22:00,51
2022-03-16 21:23:00,56
2022-03-16 21:24:00,56
2022-03-16 21:25:00,55
2022-03-16 21:26:00,55
2022-03-16 21:27:00,58
2022-03-16 21:28:00,55
2022-03-16 21:29:00,56
2022-03-16 21:30:00,56
2022-03-16 21:31:00,53
2022-03-16 21:32:00,55
2022-03-16 21:32:00,57
2022-03-16 21:34:00,52
2022-03-16 21:35:00,53
2022-03-16 23:05:00,48
2022-03-16 23:06:00,49
2022-03-16 23:07:00,54
2022-03-16 23:08:00,55
2022-03-16 23:09:00,54
2022-03-16 23:10:00,55
2022-03-16 23:11:00,53
2022-03-16 23:12:00,51
2022-03-16 23:14:00,53
2022-03-16 23:15:00,53
2022-03-16 23:36:00,53
2022-03-16 23:37:00,52
2022-03-16 23:38:00,51
2022-03-16 23:39:00,49
2022-03-16 23:40:00,51
2022-03-16 23:41:00,53
2022-03-16 23:42:00,53
2022-03-16 23:43:00,55
2022-03-16 23:44:00,52
2022-03-16 23:45:00,48
2022-03-17 00:56:00,51
2022-03-17 00:57:00,48
2022-03-17 00:58:00,48
2022-03-17 00:59:00,50
2022-03-17 01:00:00,50
2022-03-17 01:01:00,48
2022-03-17 01:02:00,47
2022-03-17 01:03:00,48
2022-03-17 01:04:00,47
2022-03-17 01:16:00,47
2022-03-17 01:17:00,49
2022-03-17 01:18:00,46
2022-03-17 01:19:00,52
2022-03-17 01:20:00,47
2022-03-17 01:21:00,51
2022-03-17 01:22:00,46
2022-03-17 01:23:00,51
2022-03-17 01:24:00,49
