sep=,
2022-03-17 19:31:00,59
2022-03-17 19:32:00,60
2022-03-17 19:33:00,57
2022-03-17 19:34:00,63
2022-03-17 20:35:00,58
2022-03-17 20:36:00,61
2022-03-17 20:37:00,62
2022-03-17 20:38:00,61
2022-03-17 20:39:00,58
2022-03-17 20:40:00,57
2022-03-17 20:41:00,58
2022-03-17 20:42:00,63
2022-03-17 20:43:00,63
2022-03-17 20:44:00,63
2022-03-17 20:54:00,54
2022-03-17 20:55:00,56
2022-03-17 20:56:00,60
2022-03-17 20:57:00,63
2022-03-17 20:58:00,59
2022-03-17 20:59:00,56
2022-03-17 21:00:00,54
2022-03-17 21:01:00,58
2022-03-17 21:02:00,61
2022-03-17 21:03:00,61
2022-03-17 21:05:00,62
2022-03-17 21:06:00,58
2022-03-17 21:07:00,62
2022-03-17 21:08:00,59
2022-03-17 21:09:00,60
2022-03-17 21:10:00,60
2022-03-17 21:11:00,61
2022-03-17 21:12:00,61
2022-03-17 21:13:00,57
2022-03-17 21:14:00,55
2022-03-17 21:25:00,60
2022-03-17 21:26:00,55
2022-03-17 21:27:00,57
2022-03-17 21:28:00,55
2022-03-17 21:29:00,55
2022-03-17 21:30:00,59
2022-03-17 21:31:00,60
2022-03-17 21:32:00,57
2022-03-17 21:33:00,56
2022-03-17 21:34:00,55
2022-03-17 21:35:00,56
2022-03-17 21:36:00,56
2022-03-17 21:37:00,60
2022-03-17 21:38:00,60
2022-03-17 21:39:00,56
2022-03-17 21:40:00,54
2022-03-17 21:41:00,55
2022-03-17 21:42:00,58
2022-03-17 21:43:00,59
2022-03-17 21:44:00,62
2022-03-17 21:54:00,57
2022-03-17 21:55:00,61
2022-03-17 21:56:00,59
2022-03-17 21:57:00,60
2022-03-17 21:58:00,60
2022-03-17 21:59:00,57
2022-03-17 22:00:00,60
2022-03-17 22:01:00,60
2022-03-17 22:02:00,54
2022-03-17 22:03:00,57
2022-03-17 22:15:00,53
2022-03-17 22:16:00,61
2022-03-17 22:17:00,57
2022-03-17 22:18:00,57
2022-03-17 22:19:00,56
2022-03-17 22:20:00,56
2022-03-17 22:21:00,56
2022-03-17 22:22:00,57
2022-03-17 22:23:00,56
2022-03-17 22:24:00,55

